dataset,strain,group,culture_id,drug,IC50,MIC,biological_unit,unit_type,lineage_id,matching,included_in_comparison,analysis_source,Experiment,Day,Plate,Plate_ID,Well,Row,Column
fig2_paplpc,P1,P,1,Levofloxacin,0.03075589757246813,0.06329206379515726,P1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,1|100,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P2,P,2,Levofloxacin,0.03508597696730427,0.10326810869900518,P2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,1|100,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P3,P,3,Levofloxacin,0.031816097289626366,0.08200273790199224,P3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,1|2|101,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P4,P,4,Levofloxacin,0.039580666917931995,0.16315742225621668,P4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,2|101,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P5,P,5,Levofloxacin,0.030620599370258288,0.07603460336329834,P5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,2|3|102,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,6|7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P6,P,6,Levofloxacin,0.026797113765329523,0.08584711635207026,P6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,3|102,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,2|3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P7,P,7,Levofloxacin,0.030205450204539356,0.06560713595887836,P7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,3,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P8,P,8,Levofloxacin,0.057518282313681855,0.2031387008875681,P8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,4,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P9,P,9,Levofloxacin,0.042772903120535104,0.10858083053754158,P9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,4,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P10,P,10,Levofloxacin,0.04118297592291217,0.1759867410623531,P10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,4|5,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA1,PA,1,Levofloxacin,0.02594511806948044,0.06344605350636436,PA1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,5,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA2,PA,2,Levofloxacin,0.03619368536416417,0.06106723962637218,PA2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,5|6,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA3,PA,3,Levofloxacin,0.026527551931505033,0.06668891731969584,PA3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,6,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA4,PA,4,Levofloxacin,0.023398481115972068,0.042876377830778724,PA4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,6,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA5,PA,5,Levofloxacin,0.023830570352744503,0.05666071947056205,PA5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,7,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA6,PA,6,Levofloxacin,0.02568599954676293,0.07025679553216092,PA6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,7,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA7,PA,7,Levofloxacin,0.02578416079005818,0.0784854210613522,PA7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,7|8,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA8,PA,8,Levofloxacin,0.02955829628702406,0.06743514534419079,PA8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,8,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA9,PA,9,Levofloxacin,0.03659513947463944,0.2349497951286562,PA9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,8|9,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA10,PA,10,Levofloxacin,0.029224778411318868,0.04479159819655887,PA10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,9,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC1,PC,1,Levofloxacin,0.06419681894099023,0.19156294828687553,PC1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,9,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC2,PC,2,Levofloxacin,0.029064018340791784,0.06903349971007387,PC2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,10,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC3,PC,3,Levofloxacin,0.03622655675145436,0.09350860023720194,PC3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,10,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC4,PC,4,Levofloxacin,0.04029510890210807,0.12397655635844833,PC4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,10|11,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC5,PC,5,Levofloxacin,0.031219404431799335,0.034037379664118364,PC5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,11,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC6,PC,6,Levofloxacin,0.07230794595815458,0.21937359023415737,PC6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,11|12,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC7,PC,7,Levofloxacin,0.02957432793423479,0.09427657010556115,PC7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,12,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC8,PC,8,Levofloxacin,0.052175750229673745,0.17400674991597115,PC8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,12,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC9,PC,9,Levofloxacin,0.02815465919573318,0.09860969601246385,PC9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,13,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC10,PC,10,Levofloxacin,0.044599438089343864,0.20056452222005897,PC10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,13,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL1,PL,1,Levofloxacin,2.616124382296593,16.44365294822226,PL1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,13|14,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL2,PL,2,Levofloxacin,1.3912923905197805,8.394422238771934,PL2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,14,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL3,PL,3,Levofloxacin,1.4701919577491567,8.086322006551958,PL3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,14|15,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL4,PL,4,Levofloxacin,1.199280955434481,5.2234910913909856,PL4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,15,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL5,PL,5,Levofloxacin,0.6948054429478341,49.30108250755711,PL5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,15,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL6,PL,6,Levofloxacin,1.6555029808967152,4.95310645186283,PL6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,16,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL7,PL,7,Levofloxacin,0.8217436486689456,3.823483987954424,PL7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,16,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL8,PL,8,Levofloxacin,1.07546804078312,9.64082134117312,PL8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,16|17,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL9,PL,9,Levofloxacin,1.3193828698380163,6.3599417909307245,PL9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,17,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL10,PL,10,Levofloxacin,1.49665459049535,11.421921608179554,PL10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,17|18,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P1,P,1,Amikacin,2.787036757387843,81.26520359691659,P1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,34|114,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P2,P,2,Amikacin,3.223472622720201,34.40183238139791,P2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,34|114,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P3,P,3,Amikacin,3.531480499059938,28.66918509176829,P3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,34|35|115,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P4,P,4,Amikacin,2.9855803093276463,41.08543898857884,P4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,35|115,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P5,P,5,Amikacin,2.793775192217125,32.33970561545491,P5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,35|36|116,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,6|7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P6,P,6,Amikacin,1.8671780258019623,26.28682926586932,P6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,36|116,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,2|3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P7,P,7,Amikacin,2.3428260777137524,26.66288314867671,P7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,36,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P8,P,8,Amikacin,3.1204141050789835,45.63122815387165,P8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,37,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P9,P,9,Amikacin,4.78367664930266,98.61428507992309,P9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,37,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P10,P,10,Amikacin,3.2845679945527646,55.84735668287935,P10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,37|38,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA1,PA,1,Amikacin,28.42641146008283,695.2657879010369,PA1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,38,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA2,PA,2,Amikacin,27.381910006069592,452.4027788935952,PA2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,38|39,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA3,PA,3,Amikacin,31.88495518789734,884.5049308397129,PA3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,39,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA4,PA,4,Amikacin,27.1815430097282,259.2547849030515,PA4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,39,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA5,PA,5,Amikacin,52.77797483532102,192.99152063708019,PA5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,40,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA6,PA,6,Amikacin,74.22648767920991,117.65668927387347,PA6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,40,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
